clickstream_id,session_id,customer_id,customer_segment,campaign_id,campaign_group,device_type,referrer,location,timestamp,event_order,event_type,page,scroll_depth,product_id,name,category,price,stock,discount_applied,bounce_flag,cart_size
2949aaf6-fff0-4c54-885a-699f528042d3_2,2949aaf6-fff0-4c54-885a-699f528042d3,CUST098,High Spenders,CAMP050,treatment,Mobile,google.com,Bukit Panjang,2024-12-30 20:11:03,3,Add to Cart,/add_to_cart/PROD098,,PROD098,Extra MamyPoko Formula,,7.18,in stock,0.0,0,3
2949aaf6-fff0-4c54-885a-699f528042d3_3,2949aaf6-fff0-4c54-885a-699f528042d3,CUST098,High Spenders,CAMP050,treatment,Mobile,google.com,Bukit Panjang,2024-12-30 20:11:23,4,Category View,/category/dairy-&-eggs,85.0,,,Dairy & Eggs,,,,0,3
2949aaf6-fff0-4c54-885a-699f528042d3_4,2949aaf6-fff0-4c54-885a-699f528042d3,CUST098,High Spenders,CAMP050,treatment,Mobile,google.com,Bukit Panjang,2024-12-30 20:11:49,5,Product View,/product/PROD069,25.0,PROD069,Deluxe Meiji Cream,Dairy & Eggs,77.0,in stock,0.0,0,3
2949aaf6-fff0-4c54-885a-699f528042d3_5,2949aaf6-fff0-4c54-885a-699f528042d3,CUST098,High Spenders,CAMP050,treatment,Mobile,google.com,Bukit Panjang,2024-12-30 20:12:24,6,Add to Cart,/add_to_cart/PROD069,,PROD069,Deluxe Meiji Cream,,77.0,in stock,0.0,0,4
2949aaf6-fff0-4c54-885a-699f528042d3_6,2949aaf6-fff0-4c54-885a-699f528042d3,CUST098,High Spenders,CAMP050,treatment,Mobile,google.com,Bukit Panjang,2024-12-30 20:12:47,7,Remove from Cart,/remove_from_cart/PROD069,,PROD069,Deluxe Meiji Cream,,77.0,in stock,0.0,0,3
6bc8d59c-f187-42c3-98da-1d3d5bf71501_0,6bc8d59c-f187-42c3-98da-1d3d5bf71501,CUST031,Active Customers,,non-campaign,Mobile,google.com,Marina South,2024-12-30 18:17:43,1,Search View,/search?q=Shampoo,25.0,,,,,,,0,1
6bc8d59c-f187-42c3-98da-1d3d5bf71501_1,6bc8d59c-f187-42c3-98da-1d3d5bf71501,CUST031,Active Customers,,non-campaign,Mobile,google.com,Marina South,2024-12-30 18:17:56,2,Product View,/product/PROD018,85.0,PROD018,Premium Colgate Shampoo,"['Health & Beauty', 'Health & Beauty']",79.45,in stock,0.0,0,1
6bc8d59c-f187-42c3-98da-1d3d5bf71501_2,6bc8d59c-f187-42c3-98da-1d3d5bf71501,CUST031,Active Customers,,non-campaign,Mobile,google.com,Marina South,2024-12-30 18:19:03,3,Add to Cart,/add_to_cart/PROD018,,PROD018,Premium Colgate Shampoo,,79.45,in stock,0.0,0,2
6bc8d59c-f187-42c3-98da-1d3d5bf71501_3,6bc8d59c-f187-42c3-98da-1d3d5bf71501,CUST031,Active Customers,,non-campaign,Mobile,google.com,Marina South,2024-12-30 18:19:14,4,Cart View,/cart,,,,,,,,0,2
6bc8d59c-f187-42c3-98da-1d3d5bf71501_4,6bc8d59c-f187-42c3-98da-1d3d5bf71501,CUST031,Active Customers,,non-campaign,Mobile,google.com,Marina South,2024-12-30 18:19:55,5,Checkout Start,/checkout,,,,,,,,0,2
6bc8d59c-f187-42c3-98da-1d3d5bf71501_5,6bc8d59c-f187-42c3-98da-1d3d5bf71501,CUST031,Active Customers,,non-campaign,Mobile,google.com,Marina South,2024-12-30 18:21:25,6,Payment Attempt,/payment,,,,,,,,0,2
262737a0-7997-4740-a266-d31cd861c854_0,262737a0-7997-4740-a266-d31cd861c854,CUST091,Churn Risk Customers,CAMP038,control,Mobile,google.com,Compassvale,2024-12-25 06:32:23,1,Search View,/search?q=Dumbbells,90.0,,,,,,,0,0
262737a0-7997-4740-a266-d31cd861c854_1,262737a0-7997-4740-a266-d31cd861c854,CUST091,Churn Risk Customers,CAMP038,control,Mobile,google.com,Compassvale,2024-12-25 06:33:03,2,Category View,/category/dairy-&-eggs,100.0,,,Dairy & Eggs,,,,0,0
262737a0-7997-4740-a266-d31cd861c854_2,262737a0-7997-4740-a266-d31cd861c854,CUST091,Churn Risk Customers,CAMP038,control,Mobile,google.com,Compassvale,2024-12-25 06:33:45,3,Product View,/product/PROD051,25.0,PROD051,Deluxe Farmhouse Cream,Dairy & Eggs,58.92,,0.0,0,0
262737a0-7997-4740-a266-d31cd861c854_3,262737a0-7997-4740-a266-d31cd861c854,CUST091,Churn Risk Customers,CAMP038,control,Mobile,google.com,Compassvale,2024-12-25 06:34:12,4,Category View,/category/electronics-&-appliances,40.0,,,Electronics & Appliances,,,,0,0
262737a0-7997-4740-a266-d31cd861c854_4,262737a0-7997-4740-a266-d31cd861c854,CUST091,Churn Risk Customers,CAMP038,control,Mobile,google.com,Compassvale,2024-12-25 06:34:36,5,Home View,/home,13.0,,,,,,,0,0
ef9e4cfd-8577-4f64-938a-576531ea41bd_0,ef9e4cfd-8577-4f64-938a-576531ea41bd,CUST091,Churn Risk Customers,CAMP067,treatment,Mobile,facebook.com,Compassvale,2024-12-06 23:49:32,1,Product View,/product/PROD015,6.0,PROD015,DELUXE IKEA STORAGE BOXES,"Home & Living (Kitchenware, Storage, Bedding)",76.6,in stock,0.0,0,2
ef9e4cfd-8577-4f64-938a-576531ea41bd_1,ef9e4cfd-8577-4f64-938a-576531ea41bd,CUST091,Churn Risk Customers,CAMP067,treatment,Mobile,facebook.com,Compassvale,2024-12-06 23:50:18,2,Add to Cart,/add_to_cart/PROD015,,PROD015,DELUXE IKEA STORAGE BOXES,,76.6,in stock,0.0,0,3
ef9e4cfd-8577-4f64-938a-576531ea41bd_2,ef9e4cfd-8577-4f64-938a-576531ea41bd,CUST091,Churn Risk Customers,CAMP067,treatment,Mobile,facebook.com,Compassvale,2024-12-06 23:50:38,3,Product View,/product/PROD024,1.0,PROD024,Extra Colgate Toothpaste,Health & Beauty,51.0,in stock,0.0,0,3
6cd8c77f-e415-4282-a861-7a7202ac9672_0,6cd8c77f-e415-4282-a861-7a7202ac9672,CUST051,Active Customers,CAMP022,treatment,Mobile,google.com,Bukit Timah,2024-12-29 18:12:25,1,Home View,/home,11.0,,,,,,,0,2
6cd8c77f-e415-4282-a861-7a7202ac9672_1,6cd8c77f-e415-4282-a861-7a7202ac9672,CUST051,Active Customers,CAMP022,treatment,Mobile,google.com,Bukit Timah,2024-12-29 18:12:30,2,Category View,/category/pantry-staples,13.0,,,Pantry Staples,,,,0,2
6cd8c77f-e415-4282-a861-7a7202ac9672_2,6cd8c77f-e415-4282-a861-7a7202ac9672,CUST051,Active Customers,CAMP022,treatment,Mobile,google.com,Bukit Timah,2024-12-29 18:12:43,3,Search View,/search?q=Flour,90.0,,,,,,,0,2
6cd8c77f-e415-4282-a861-7a7202ac9672_3,6cd8c77f-e415-4282-a861-7a7202ac9672,CUST051,Active Customers,CAMP022,treatment,Mobile,google.com,Bukit Timah,2024-12-29 18:13:13,4,Category View,/category/pantry-staples,50.0,,,Pantry Staples,,,,0,2
6cd8c77f-e415-4282-a861-7a7202ac9672_4,6cd8c77f-e415-4282-a861-7a7202ac9672,CUST051,Active Customers,CAMP022,treatment,Mobile,google.com,Bukit Timah,2024-12-29 18:13:31,5,Search View,/search?q=Remo,20.0,,,,,,,0,2
6cd8c77f-e415-4282-a861-7a7202ac9672_5,6cd8c77f-e415-4282-a861-7a7202ac9672,CUST051,Active Customers,CAMP022,treatment,Mobile,google.com,Bukit Timah,2024-12-29 18:13:50,6,Product View,/product/PROD071,75.0,PROD071,Deluxe Schick Deodorant,"['Personal Care', 'Personal Care']",42.14,in stock,0.0,0,2
6cd8c77f-e415-4282-a861-7a7202ac9672_6,6cd8c77f-e415-4282-a861-7a7202ac9672,CUST051,Active Customers,CAMP022,treatment,Mobile,google.com,Bukit Timah,2024-12-29 18:14:18,7,Add to Cart,/add_to_cart/PROD071,,PROD071,Deluxe Schick Deodorant,,42.14,in stock,0.0,0,3
6cd8c77f-e415-4282-a861-7a7202ac9672_7,6cd8c77f-e415-4282-a861-7a7202ac9672,CUST051,Active Customers,CAMP022,treatment,Mobile,google.com,Bukit Timah,2024-12-29 18:14:27,8,Cart View,/cart,,,,,,,,0,3
6cd8c77f-e415-4282-a861-7a7202ac9672_8,6cd8c77f-e415-4282-a861-7a7202ac9672,CUST051,Active Customers,CAMP022,treatment,Mobile,google.com,Bukit Timah,2024-12-29 18:14:49,9,Checkout Start,/checkout,,,,,,,,0,3
9120a73f-be9d-4eba-b23d-92425a8c5577_0,9120a73f-be9d-4eba-b23d-92425a8c5577,CUST022,High Spenders,CAMP039,treatment,Mobile,facebook.com,Canberra,2024-12-27 19:12:43,1,Product View,/product/PROD049,7.0,PROD049,Premium Ayam Brand Flour,Pantry Staples,12.19,in stock,0.0,0,6
9120a73f-be9d-4eba-b23d-92425a8c5577_1,9120a73f-be9d-4eba-b23d-92425a8c5577,CUST022,High Spenders,CAMP039,treatment,Mobile,facebook.com,Canberra,2024-12-27 19:13:15,2,Add to Cart,/add_to_cart/PROD049,,PROD049,Premium Ayam Brand Flour,,12.19,in stock,0.0,0,7
9120a73f-be9d-4eba-b23d-92425a8c5577_2,9120a73f-be9d-4eba-b23d-92425a8c5577,CUST022,High Spenders,CAMP039,treatment,Mobile,facebook.com,Canberra,2024-12-27 19:13:29,3,Cart View,/cart,,,,,,,,0,7
9120a73f-be9d-4eba-b23d-92425a8c5577_3,9120a73f-be9d-4eba-b23d-92425a8c5577,CUST022,High Spenders,CAMP039,treatment,Mobile,facebook.com,Canberra,2024-12-27 19:14:03,4,Checkout Start,/checkout,,,,,,,,0,7
9120a73f-be9d-4eba-b23d-92425a8c5577_4,9120a73f-be9d-4eba-b23d-92425a8c5577,CUST022,High Spenders,CAMP039,treatment,Mobile,facebook.com,Canberra,2024-12-27 19:14:40,5,Payment Attempt,/payment,,,,,,,,0,7
9120a73f-be9d-4eba-b23d-92425a8c5577_5,9120a73f-be9d-4eba-b23d-92425a8c5577,CUST022,High Spenders,CAMP039,treatment,Mobile,facebook.com,Canberra,2024-12-27 19:14:57,6,Payment Successful,/payment/success,,,,,,,,0,7
9120a73f-be9d-4eba-b23d-92425a8c5577_6,9120a73f-be9d-4eba-b23d-92425a8c5577,CUST022,High Spenders,CAMP039,treatment,Mobile,facebook.com,Canberra,2024-12-27 19:15:05,7,Home View,/home,15.0,,,,,,,0,7
9120a73f-be9d-4eba-b23d-92425a8c5577_7,9120a73f-be9d-4eba-b23d-92425a8c5577,CUST022,High Spenders,CAMP039,treatment,Mobile,facebook.com,Canberra,2024-12-27 19:15:21,8,Cart View,/cart,,,,,,,,0,7
9120a73f-be9d-4eba-b23d-92425a8c5577_8,9120a73f-be9d-4eba-b23d-92425a8c5577,CUST022,High Spenders,CAMP039,treatment,Mobile,facebook.com,Canberra,2024-12-27 19:16:10,9,Checkout Start,/checkout,,,,,,,,0,7
81348d46-e709-44f8-bc6a-04513c350c78_0,81348d46-e709-44f8-bc6a-04513c350c78,CUST047,New Customers,CAMP086,treatment,Mobile,facebook.com,Chinatown,2024-12-10 19:39:35,1,Product View,/product/PROD058,50.0,PROD058,Premium Heaven & Earth Soda,Beverages,31.23,in stock,0.0,0,2
81348d46-e709-44f8-bc6a-04513c350c78_1,81348d46-e709-44f8-bc6a-04513c350c78,CUST047,New Customers,CAMP086,treatment,Mobile,facebook.com,Chinatown,2024-12-10 19:40:31,2,Add to Cart,/add_to_cart/PROD058,,PROD058,Premium Heaven & Earth Soda,,31.23,in stock,0.0,0,3
81348d46-e709-44f8-bc6a-04513c350c78_2,81348d46-e709-44f8-bc6a-04513c350c78,CUST047,New Customers,CAMP086,treatment,Mobile,facebook.com,Chinatown,2024-12-10 19:40:46,3,Product View,/product/PROD003,9.0,PROD003,Premium McCain Fries,Frozen Food,24.17,in stock,0.0,0,3
81348d46-e709-44f8-bc6a-04513c350c78_3,81348d46-e709-44f8-bc6a-04513c350c78,CUST047,New Customers,CAMP086,treatment,Mobile,facebook.com,Chinatown,2024-12-10 19:41:35,4,Add to Cart,/add_to_cart/PROD003,,PROD003,Premium McCain Fries,,24.17,in stock,0.0,0,4
6ccdbe08-51f9-4e3a-8b96-5a7911af56ce_0,6ccdbe08-51f9-4e3a-8b96-5a7911af56ce,CUST066,New Customers,CAMP026,treatment,Desktop,email_campaign,Jurong East,2024-12-27 19:50:31,1,Home View,/home,60.0,,,,,,,0,2
6ccdbe08-51f9-4e3a-8b96-5a7911af56ce_1,6ccdbe08-51f9-4e3a-8b96-5a7911af56ce,CUST066,New Customers,CAMP026,treatment,Desktop,email_campaign,Jurong East,2024-12-27 19:50:57,2,Cart View,/cart,,,,,,,,0,2
6ccdbe08-51f9-4e3a-8b96-5a7911af56ce_2,6ccdbe08-51f9-4e3a-8b96-5a7911af56ce,CUST066,New Customers,CAMP026,treatment,Desktop,email_campaign,Jurong East,2024-12-27 19:51:19,3,Category View,/category/bakery,,,,Bakery,,,,0,2
6ccdbe08-51f9-4e3a-8b96-5a7911af56ce_3,6ccdbe08-51f9-4e3a-8b96-5a7911af56ce,CUST066,New Customers,CAMP026,treatment,Desktop,email_campaign,Jurong East,2024-12-27 19:51:46,4,Search View,/search?q=Wipes,11.0,,,,,,,0,2
6ccdbe08-51f9-4e3a-8b96-5a7911af56ce_4,6ccdbe08-51f9-4e3a-8b96-5a7911af56ce,CUST066,New Customers,CAMP026,treatment,Desktop,email_campaign,Jurong East,2024-12-27 19:52:12,5,Product View,/product/PROD032,14.0,PROD032,PREMIUM KELLOGG'S CEREAL,"['Breakfast Foods', 'Breakfast Foods']",92.37,instock,0.0,0,2
6ccdbe08-51f9-4e3a-8b96-5a7911af56ce_5,6ccdbe08-51f9-4e3a-8b96-5a7911af56ce,CUST066,New Customers,CAMP026,treatment,Desktop,email_campaign,Jurong East,2024-12-27 19:52:38,6,Add to Cart,/add_to_cart/PROD032,,PROD032,PREMIUM KELLOGG'S CEREAL,,92.37,instock,0.0,0,3
6ccdbe08-51f9-4e3a-8b96-5a7911af56ce_6,6ccdbe08-51f9-4e3a-8b96-5a7911af56ce,CUST066,New Customers,CAMP026,treatment,Desktop,email_campaign,Jurong East,2024-12-27 19:52:47,7,Cart View,/cart,,,,,,,,0,3
2aa22ffe-3313-45ff-8670-294ea608d484_0,2aa22ffe-3313-45ff-8670-294ea608d484,CUST023,Active Customers,CAMP092,treatment,Mobile,google.com,Little India,2024-12-24 18:12:00,1,Search View,/search?q=Royal,8.0,,,,,,,0,4
2aa22ffe-3313-45ff-8670-294ea608d484_1,2aa22ffe-3313-45ff-8670-294ea608d484,CUST023,Active Customers,CAMP092,treatment,Mobile,google.com,Little India,2024-12-24 18:12:25,2,Category View,/category/meat-&-seafood,100.0,,,Meat & Seafood,,,,0,4
2aa22ffe-3313-45ff-8670-294ea608d484_2,2aa22ffe-3313-45ff-8670-294ea608d484,CUST023,Active Customers,CAMP092,treatment,Mobile,google.com,Little India,2024-12-24 18:13:08,3,Product View,/product/PROD017,75.0,PROD017,Extra Ocean Fresh Fish,Meat & Seafood,60.39,in stock,0.0,0,4
2aa22ffe-3313-45ff-8670-294ea608d484_3,2aa22ffe-3313-45ff-8670-294ea608d484,CUST023,Active Customers,CAMP092,treatment,Mobile,google.com,Little India,2024-12-24 18:14:26,4,Add to Cart,/add_to_cart/PROD017,,PROD017,Extra Ocean Fresh Fish,,60.39,in stock,0.0,0,5
2aa22ffe-3313-45ff-8670-294ea608d484_4,2aa22ffe-3313-45ff-8670-294ea608d484,CUST023,Active Customers,CAMP092,treatment,Mobile,google.com,Little India,2024-12-24 18:14:32,5,Category View,/category/meat-&-seafood,85.0,,,Meat & Seafood,,,,0,5
2aa22ffe-3313-45ff-8670-294ea608d484_5,2aa22ffe-3313-45ff-8670-294ea608d484,CUST023,Active Customers,CAMP092,treatment,Mobile,google.com,Little India,2024-12-24 18:15:20,6,Product View,/product/PROD087,75.0,PROD087,Classic Farmhouse Chicken,Meat & Seafood,9.57,in stock,0.0,0,5
2aa22ffe-3313-45ff-8670-294ea608d484_6,2aa22ffe-3313-45ff-8670-294ea608d484,CUST023,Active Customers,CAMP092,treatment,Mobile,google.com,Little India,2024-12-24 18:16:01,7,Add to Cart,/add_to_cart/PROD087,,PROD087,Classic Farmhouse Chicken,,9.57,in stock,0.0,0,6
9228aa80-1374-413f-910e-653032441464_0,9228aa80-1374-413f-910e-653032441464,CUST075,Active Customers,,non-campaign,Desktop,google.com,Tuas,2024-03-27 10:25:19,1,Product View,/product/PROD077,11.0,PROD077,PREMIUM OCEAN FRESH FISH,Meat & Seafood,83.94,OUT OF STOCK,0.0,0,2
9228aa80-1374-413f-910e-653032441464_1,9228aa80-1374-413f-910e-653032441464,CUST075,Active Customers,,non-campaign,Desktop,google.com,Tuas,2024-03-27 10:26:14,2,Add to Cart,/add_to_cart/{product_id},,,,,,,,0,2
9228aa80-1374-413f-910e-653032441464_2,9228aa80-1374-413f-910e-653032441464,CUST075,Active Customers,,non-campaign,Desktop,google.com,Tuas,2024-03-27 10:26:29,3,Cart View,/cart,,,,,,,,0,2
9228aa80-1374-413f-910e-653032441464_3,9228aa80-1374-413f-910e-653032441464,CUST075,Active Customers,,non-campaign,Desktop,google.com,Tuas,2024-03-27 10:27:02,4,Checkout Start,/checkout,,,,,,,,0,2
9228aa80-1374-413f-910e-653032441464_4,9228aa80-1374-413f-910e-653032441464,CUST075,Active Customers,,non-campaign,Desktop,google.com,Tuas,2024-03-27 10:27:42,5,Payment Attempt,/payment,,,,,,,,0,2
613abd4b-2549-4904-a4e5-544a98195c37_0,613abd4b-2549-4904-a4e5-544a98195c37,CUST066,New Customers,CAMP026,treatment,Mobile,google.com,Bukit Batok,2024-12-25 21:34:26,1,Product View,/product/PROD068,9.0,PROD068,Deluxe Coca-Cola Soda,Beverages,91.93,in stock,0.0,0,3
613abd4b-2549-4904-a4e5-544a98195c37_1,613abd4b-2549-4904-a4e5-544a98195c37,CUST066,New Customers,CAMP026,treatment,Mobile,google.com,Bukit Batok,2024-12-25 21:35:08,2,Add to Cart,/add_to_cart/PROD068,,PROD068,Deluxe Coca-Cola Soda,,91.93,in stock,0.0,0,4
613abd4b-2549-4904-a4e5-544a98195c37_2,613abd4b-2549-4904-a4e5-544a98195c37,CUST066,New Customers,CAMP026,treatment,Mobile,google.com,Bukit Batok,2024-12-25 21:35:18,3,Product View,/product/PROD073,9.0,PROD073,PREMIUM SUNKIST BANANAS,Fresh Produce,13.96,in stock,0.0,0,4
613abd4b-2549-4904-a4e5-544a98195c37_3,613abd4b-2549-4904-a4e5-544a98195c37,CUST066,New Customers,CAMP026,treatment,Mobile,google.com,Bukit Batok,2024-12-25 21:35:27,4,Add to Cart,/add_to_cart/PROD073,,PROD073,PREMIUM SUNKIST BANANAS,,13.96,in stock,0.0,0,5
613abd4b-2549-4904-a4e5-544a98195c37_4,613abd4b-2549-4904-a4e5-544a98195c37,CUST066,New Customers,CAMP026,treatment,Mobile,google.com,Bukit Batok,2024-12-25 21:35:55,5,Remove from Cart,/remove_from_cart/PROD056,,PROD056,Classic Maggi Spaghetti,,30.62,in stock,0.0,0,4
613abd4b-2549-4904-a4e5-544a98195c37_5,613abd4b-2549-4904-a4e5-544a98195c37,CUST066,New Customers,CAMP026,treatment,Mobile,google.com,Bukit Batok,2024-12-25 21:36:13,6,Cart View,/cart,,,,,,,,0,4
613abd4b-2549-4904-a4e5-544a98195c37_6,613abd4b-2549-4904-a4e5-544a98195c37,CUST066,New Customers,CAMP026,treatment,Mobile,google.com,Bukit Batok,2024-12-25 21:36:54,7,Checkout Start,/checkout,,,,,,,,0,4
da121c73-85cd-4829-8830-281a4d9b951c_0,da121c73-85cd-4829-8830-281a4d9b951c,CUST071,Active Customers,CAMP089,treatment,Mobile,google.com,Pioneer,2024-11-17 21:13:44,1,Product View,/product/PROD069,75.0,PROD069,Deluxe Meiji Cream,Dairy & Eggs,77.0,in stock,0.0,0,4
da121c73-85cd-4829-8830-281a4d9b951c_1,da121c73-85cd-4829-8830-281a4d9b951c,CUST071,Active Customers,CAMP089,treatment,Mobile,google.com,Pioneer,2024-11-17 21:15:05,2,Add to Cart,/add_to_cart/PROD069,,PROD069,Deluxe Meiji Cream,,77.0,in stock,0.0,0,5
da121c73-85cd-4829-8830-281a4d9b951c_2,da121c73-85cd-4829-8830-281a4d9b951c,CUST071,Active Customers,CAMP089,treatment,Mobile,google.com,Pioneer,2024-11-17 21:15:21,3,Remove from Cart,/remove_from_cart/PROD037,,PROD037,Deluxe Ajax Scrub Brush,,57.82,in stock,0.0,0,4
da121c73-85cd-4829-8830-281a4d9b951c_3,da121c73-85cd-4829-8830-281a4d9b951c,CUST071,Active Customers,CAMP089,treatment,Mobile,google.com,Pioneer,2024-11-17 21:15:31,4,Cart View,/cart,,,,,,,,0,4
da121c73-85cd-4829-8830-281a4d9b951c_4,da121c73-85cd-4829-8830-281a4d9b951c,CUST071,Active Customers,CAMP089,treatment,Mobile,google.com,Pioneer,2024-11-17 21:15:57,5,Checkout Start,/checkout,,,,,,,,0,4
da121c73-85cd-4829-8830-281a4d9b951c_5,da121c73-85cd-4829-8830-281a4d9b951c,CUST071,Active Customers,CAMP089,treatment,Mobile,google.com,Pioneer,2024-11-17 21:16:19,6,Payment Attempt,/payment,,,,,,,,0,4
da121c73-85cd-4829-8830-281a4d9b951c_6,da121c73-85cd-4829-8830-281a4d9b951c,CUST071,Active Customers,CAMP089,treatment,Mobile,google.com,Pioneer,2024-11-17 21:16:54,7,Payment Successful,/payment/success,,,,,,,,0,4
da121c73-85cd-4829-8830-281a4d9b951c_7,da121c73-85cd-4829-8830-281a4d9b951c,CUST071,Active Customers,CAMP089,treatment,Mobile,google.com,Pioneer,2024-11-17 21:16:58,8,Home View,/home,20.0,,,,,,,0,4
a66128d0-752b-4c74-9fc9-3c72c8a5e6a1_0,a66128d0-752b-4c74-9fc9-3c72c8a5e6a1,CUST050,Active Customers,,non-campaign,Mobile,google.com,Jurong West,2024-12-26 21:17:43,1,Search View,/search?q=Marigold,40.0,,,,,,,0,1
a66128d0-752b-4c74-9fc9-3c72c8a5e6a1_1,a66128d0-752b-4c74-9fc9-3c72c8a5e6a1,CUST050,Active Customers,,non-campaign,Mobile,google.com,Jurong West,2024-12-26 21:17:56,2,Home View,/home,25.0,,,,,,,0,1
a66128d0-752b-4c74-9fc9-3c72c8a5e6a1_2,a66128d0-752b-4c74-9fc9-3c72c8a5e6a1,CUST050,Active Customers,,non-campaign,Mobile,google.com,Jurong West,2024-12-26 21:18:01,3,Cart View,/cart,,,,,,,,0,1
a66128d0-752b-4c74-9fc9-3c72c8a5e6a1_3,a66128d0-752b-4c74-9fc9-3c72c8a5e6a1,CUST050,Active Customers,,non-campaign,Mobile,google.com,Jurong West,2024-12-26 21:18:19,4,Category View,/category/snacks,,,,Snacks,,,,0,1
a66128d0-752b-4c74-9fc9-3c72c8a5e6a1_4,a66128d0-752b-4c74-9fc9-3c72c8a5e6a1,CUST050,Active Customers,,non-campaign,Mobile,google.com,Jurong West,2024-12-26 21:19:23,5,Home View,/home,75.0,,,,,,,0,1
281fa714-9cf0-482f-8b7f-752271353615_0,281fa714-9cf0-482f-8b7f-752271353615,CUST026,High Spenders,CAMP099,treatment,Desktop,google.com,Sungei Kadut,2024-12-25 18:25:27,1,Search View,/search?q=Muffin,8.0,,,,,,,0,5
281fa714-9cf0-482f-8b7f-752271353615_1,281fa714-9cf0-482f-8b7f-752271353615,CUST026,High Spenders,CAMP099,treatment,Desktop,google.com,Sungei Kadut,2024-12-25 18:25:40,2,Product View,/product/PROD091,0.0,PROD091,Premium Quaker Granola,['Breakfast Foods'],24.82,in stock,0.0,0,5
281fa714-9cf0-482f-8b7f-752271353615_2,281fa714-9cf0-482f-8b7f-752271353615,CUST026,High Spenders,CAMP099,treatment,Desktop,google.com,Sungei Kadut,2024-12-25 18:25:53,3,Add to Cart,/add_to_cart/PROD091,,PROD091,Premium Quaker Granola,,24.82,in stock,0.0,0,6
281fa714-9cf0-482f-8b7f-752271353615_3,281fa714-9cf0-482f-8b7f-752271353615,CUST026,High Spenders,CAMP099,treatment,Desktop,google.com,Sungei Kadut,2024-12-25 18:26:06,4,Cart View,/cart,,,,,,,,0,6
281fa714-9cf0-482f-8b7f-752271353615_4,281fa714-9cf0-482f-8b7f-752271353615,CUST026,High Spenders,CAMP099,treatment,Desktop,google.com,Sungei Kadut,2024-12-25 18:26:33,5,Checkout Start,/checkout,,,,,,,,0,6
281fa714-9cf0-482f-8b7f-752271353615_5,281fa714-9cf0-482f-8b7f-752271353615,CUST026,High Spenders,CAMP099,treatment,Desktop,google.com,Sungei Kadut,2024-12-25 18:27:27,6,Payment Attempt,/payment,,,,,,,,0,6
281fa714-9cf0-482f-8b7f-752271353615_6,281fa714-9cf0-482f-8b7f-752271353615,CUST026,High Spenders,CAMP099,treatment,Desktop,google.com,Sungei Kadut,2024-12-25 18:27:40,7,Payment Failed,/payment/fail,,,,,,,,0,6
281fa714-9cf0-482f-8b7f-752271353615_7,281fa714-9cf0-482f-8b7f-752271353615,CUST026,High Spenders,CAMP099,treatment,Desktop,google.com,Sungei Kadut,2024-12-25 18:27:51,8,Home View,/home,4.0,,,,,,,0,6
a589d341-1fca-4abf-8b31-67eb5bf7a253_0,a589d341-1fca-4abf-8b31-67eb5bf7a253,CUST050,Active Customers,,non-campaign,Mobile,google.com,Pioneer,2024-12-31 22:01:28,1,Search View,/search?q=IKEA,90.0,,,,,,,0,0
a589d341-1fca-4abf-8b31-67eb5bf7a253_1,a589d341-1fca-4abf-8b31-67eb5bf7a253,CUST050,Active Customers,,non-campaign,Mobile,google.com,Pioneer,2024-12-31 22:01:43,2,Product View,/product/PROD084,30.0,PROD084,Extra IKEA Cookware,"['Home & Living (Kitchenware, Storage, Bedding)', 'Home & Living (Kitchenware, Storage, Bedding)']",48.5,in stock,0.0,0,0
a589d341-1fca-4abf-8b31-67eb5bf7a253_2,a589d341-1fca-4abf-8b31-67eb5bf7a253,CUST050,Active Customers,,non-campaign,Mobile,google.com,Pioneer,2024-12-31 22:02:25,3,Search View,/search?q=Apples,100.0,,,,,,,0,0
a589d341-1fca-4abf-8b31-67eb5bf7a253_3,a589d341-1fca-4abf-8b31-67eb5bf7a253,CUST050,Active Customers,,non-campaign,Mobile,google.com,Pioneer,2024-12-31 22:02:46,4,Product View,/product/PROD076,90.0,PROD076,Premium Dole Apples,['Fresh Produce'],4.13,in stock,0.0,0,0
a589d341-1fca-4abf-8b31-67eb5bf7a253_4,a589d341-1fca-4abf-8b31-67eb5bf7a253,CUST050,Active Customers,,non-campaign,Mobile,google.com,Pioneer,2024-12-31 22:03:37,5,Search View,/search?q=Campbell's,40.0,,,,,,,0,0
a589d341-1fca-4abf-8b31-67eb5bf7a253_5,a589d341-1fca-4abf-8b31-67eb5bf7a253,CUST050,Active Customers,,non-campaign,Mobile,google.com,Pioneer,2024-12-31 22:03:53,6,Category View,/category/beverages,8.0,,,Beverages,,,,0,0
a589d341-1fca-4abf-8b31-67eb5bf7a253_6,a589d341-1fca-4abf-8b31-67eb5bf7a253,CUST050,Active Customers,,non-campaign,Mobile,google.com,Pioneer,2024-12-31 22:04:00,7,Product View,/product/PROD054,60.0,PROD054,Extra Heaven & Earth Tea,Beverages,93.58,in stock,0.0,0,0
a589d341-1fca-4abf-8b31-67eb5bf7a253_7,a589d341-1fca-4abf-8b31-67eb5bf7a253,CUST050,Active Customers,,non-campaign,Mobile,google.com,Pioneer,2024-12-31 22:04:54,8,Category View,/category/snacks,25.0,,,Snacks,,,,0,0
